input_id,Incorrect,Correct
1289,fsee,fee
1289,efe,fee
1289,bfee,fee
1289,fese,fee
1289,fe,fee
1289,fee,fee
1289,fene,fee
1290,yeed,feed
1290,leed,feed
1290,fee,feed
1290,fede,feed
1290,feew,feed
1290,feeid,feed
1290,efeed,feed
1290,fed,feed
1291,efel,feel
1291,weel,feel
1291,feer,feel
1291,qeel,feel
1291,frel,feel
1291,feel,feel
1291,fee,feel
1291,fewl,feel
1292,efelnig,feeling
1292,feebing,feeling
1292,feelin,feeling
1292,feelng,feeling
1292,feelimg,feeling
1292,feelig,feeling
1292,efeling,feeling
1292,feelinlg,feeling
1293,fllow,fellow
1293,feldlow,fellow
1293,fellwo,fellow
1293,fellou,fellow
1293,felow,fellow
1293,felwow,fellow
1293,fellokw,fellow
1293,ellow,fellow
1294,femae,female
1294,feamle,female
1294,fcemale,female
1294,emale,female
1294,fealme,female
1294,fealem,female
1294,femacle,female
1294,femafle,female
1295,fdnce,fence
1295,rence,fence
1295,femnce,fence
1295,fenec,fence
1295,fenc,fence
1295,fence,fence
1295,fece,fence
1295,fene,fence
1296,festiva,festival
1296,festivol,festival
1296,fefstival,festival
1296,festivgal,festival
1296,feotival,festival
1296,fxestival,festival
1296,efstival,festival
1296,festial,festival
1297,ftch,fetch
1297,fptch,fetch
1297,ftech,fetch
1297,feptch,fetch
1297,fetc,fetch
1297,fetach,fetch
1297,fetcrh,fetch
1297,fdetch,fetch
1298,feerv,fever
1298,feer,fever
1298,fver,fever
1298,fevdr,fever
1298,feve,fever
1298,fevxr,fever
1298,feevr,fever
1298,ever,fever
1299,fw,few
1299,yfew,few
1299,ffew,few
1299,ifew,few
1299,efw,few
1299,ofew,few
1299,fec,few
1299,ewf,few
1300,fiold,field
1300,ield,field
1300,fild,field
1300,felid,field
1300,fileld,field
1300,fioeld,field
1300,feild,field
1300,fiveld,field
1301,fiteen,fifteen
1301,fifteen,fifteen
1301,ffiteen,fifteen
1301,ffteen,fifteen
1301,fftieen,fifteen
1301,fipfteen,fifteen
1301,fiftteen,fifteen
1301,fiftwen,fifteen
1302,ifteenth,fifteenth
1302,fitfeenth,fifteenth
1302,fiteenth,fifteenth
1302,ffteenth,fifteenth
1302,figteenth,fifteenth
1302,fitfeetnh,fifteenth
1302,fifteepth,fifteenth
1302,fkfteenth,fifteenth
1303,fizfth,fifth
1303,fidth,fifth
1303,ffth,fifth
1303,fifyth,fifth
1303,jifth,fifth
1303,fifht,fifth
1303,difth,fifth
1303,nifth,fifth
1304,fiftith,fiftieth
1304,fiftiketh,fiftieth
1304,fiftiete,fiftieth
1304,fijtieth,fiftieth
1304,kiftieth,fiftieth
1304,fiftiet,fiftieth
1304,fiitieth,fiftieth
1304,dfiftieth,fiftieth
1305,qfifty,fifty
1305,ffty,fifty
1305,fofty,fifty
1305,ifty,fifty
1305,fity,fifty
1305,ffity,fifty
1305,fiftny,fifty
1305,fiftsy,fifty
1306,fighx,fight
1306,tfight,fight
1306,fighqt,fight
1306,fght,fight
1306,figeht,fight
1306,fighit,fight
1306,ight,fight
1306,fihgt,fight
1307,fiehting,fighting
1307,fightinwg,fighting
1307,fghting,fighting
1307,fightinz,fighting
1307,fiihting,fighting
1307,fightign,fighting
1307,fighthing,fighting
1307,fighling,fighting
1308,fioure,figure
1308,fingure,figure
1308,figjre,figure
1308,igure,figure
1308,figre,figure
1308,figuer,figure
1308,fkigure,figure
1308,figur,figure
1309,fiugre out,figure out
1309,fiugr oeut,figure out
1309,figure gut,figure out
1309,fiugr eout,figure out
1309,figue out,figure out
1309,figuree out,figure out
1309,figure ut,figure out
1309,figure olt,figure out
1310,fle,file
1310,ifel,file
1310,mfile,file
1310,file,file
1310,ifle,file
1310,fiel,file
1310,flie,file
1310,flei,file
1311,fill,fill
1311,file,fill
1311,figll,fill
1311,flil,fill
1311,fil,fill
1311,fnill,fill
1311,frll,fill
1311,hfill,fill
1312,aill in,fill in
1312,fjll in,fill in
1312,fillin,fill in
1312,fiall in,fill in
1312,fill jn,fill in
1312,sill in,fill in
1312,filluin,fill in
1312,fill i,fill in
1313,flilo ut,fill out
1313,fiull out,fill out
1313,flil out,fill out
1313,fill okt,fill out
1313,fill ouy,fill out
1313,fvill out,fill out
1313,fil out,fill out
1313,dfill out,fill out
1314,fill uvp,fill up
1314,fll up,fill up
1314,fill vup,fill up
1314,fill u,fill up
1314,fill up,fill up
1314,flil up,fill up
1314,fillup,fill up
1314,flll up,fill up
1315,fily,film
1315,uilm,film
1315,fim,film
1315,fil,film
1315,fiim,film
1315,filo,film
1315,tilm,film
1315,lilm,film
1316,fina,final
1316,fxinal,final
1316,infal,final
1316,finah,final
1316,ufinal,final
1316,finaf,final
1316,inafl,final
1316,ifnal,final
1317,finalay,finally
1317,finally,finally
1317,fially,finally
1317,fnally,finally
1317,finalply,finally
1317,finblly,finally
1317,finkally,finally
1317,finalyl,finally
1318,ifnance,finance
1318,fnance,finance
1318,finante,finance
1318,ifannce,finance
1318,finnance,finance
1318,ifancne,finance
1318,fiance,finance
1318,finane,finance
1319,fiwnancial,financial
1319,finanmial,financial
1319,fiknancial,financial
1319,finacial,financial
1319,financila,financial
1319,financwial,financial
1319,financil,financial
1319,finncial,financial
1320,fidn,find
1320,ind,find
1320,fid,find
1320,fihnd,find
1320,ficnd,find
1320,jind,find
1320,fin,find
1320,find,find
1321,fidn out,find out
1321,fine out,find out
1321,fid nout,find out
1321,find oun,find out
1321,find oeut,find out
1321,find ouu,find out
1321,find ut,find out
1321,find ou,find out
1322,finx,fine
1322,fne,fine
1322,ine,fine
1322,frine,fine
1322,ifne,fine
1322,fie,fine
1322,fyine,fine
1322,ifen,fine
1323,fienyl,finely
1323,fienly,finely
1323,firely,finely
1323,finey,finely
1323,inely,finely
1323,hinely,finely
1323,fimely,finely
1323,feinyl,finely
1324,fingec,finger
1324,tfinger,finger
1324,singer,finger
1324,finter,finger
1324,finjer,finger
1324,fniger,finger
1324,finer,finger
1324,finge,finger
1325,finih,finish
1325,finis,finish
1325,finidh,finish
1325,filnish,finish
1325,fsnish,finish
1325,finsh,finish
1325,finqsh,finish
1325,finwsh,finish
1326,finihed,finished
1326,fknished,finished
1326,ffinished,finished
1326,fiinshed,finished
1326,finjshed,finished
1326,finishod,finished
1326,finishbed,finished
1326,fqinished,finished
1327,qinish off,finish off
1327,finish fof,finish off
1327,fincish off,finish off
1327,wfinish off,finish off
1327,inish off,finish off
1327,fuinish off,finish off
1327,finishaoff,finish off
1327,finimh off,finish off
1328,fre,fire
1328,ofire,fire
1328,ire,fire
1328,rfie,fire
1328,frei,fire
1328,fiire,fire
1328,pfire,fire
1328,frie,fire
1329,fmrm,firm
1329,frm,firm
1329,fivm,firm
1329,firsm,firm
1329,rfim,firm
1329,rfmi,firm
1329,filrm,firm
1329,frim,firm
1330,firhly,firmly
1330,firml,firmly
1330,fbrmly,firmly
1330,mfirmly,firmly
1330,irmly,firmly
1330,fxrmly,firmly
1330,frimly,firmly
1330,xirmly,firmly
1331,fixrst,first
1331,firs,first
1331,frist,first
1331,fist,first
1331,firwt,first
1331,firsft,first
1331,firgst,first
1331,fiest,first
1332,isfh,fish
1332,fisl,fish
1332,fsh,fish
1332,ishf,fish
1332,fiswh,fish
1332,fis,fish
1332,ish,fish
1332,ifsh,fish
1333,fishin,fishing
1333,fshing,fishing
1333,sfishing,fishing
1333,fisshing,fishing
1333,iishing,fishing
1333,fsshing,fishing
1333,fisheng,fishing
1333,fisrhing,fishing
1334,fiqt,fit
1334,firt,fit
1334,fti,fit
1334,it,fit
1334,lfit,fit
1334,fi,fit
1334,tfi,fit
1334,ft,fit
1335,it in,fit in
1335,fzit in,fit in
1335,fit en,fit in
1335,fit isn,fit in
1335,fit i,fit in
1335,fi tni,fit in
1335,fi tin,fit in
1335,ft in,fit in
1336,ive,five
1336,hive,five
1336,fiev,five
1336,five,five
1336,sive,five
1336,fie,five
1336,fiv,five
1336,fzive,five
1337,ix,fix
1337,fax,fix
1337,fiox,fix
1337,fsix,fix
1337,flix,fix
1337,xfi,fix
1337,fxi,fix
1337,fux,fix
1338,fied,fixed
1338,ftxed,fixed
1338,fidex,fixed
1338,rfixed,fixed
1338,fiexd,fixed
1338,fiedx,fixed
1338,fixged,fixed
1338,fixej,fixed
1339,falag,flag
1339,fiag,flag
1339,falg,flag
1339,flam,flag
1339,fpag,flag
1339,fagl,flag
1339,fhag,flag
1339,flaq,flag
1340,falme,flame
1340,flamp,flame
1340,flme,flame
1340,fldame,flame
1340,flmae,flame
1340,flave,flame
1340,flafe,flame
1340,flame,flame
1341,fhlas,flash
1341,flasgh,flash
1341,lash,flash
1341,lfhas,flash
1341,flhas,flash
1341,flahs,flash
1341,cflash,flash
1341,flassh,flash
1342,fla,flat
1342,fhlat,flat
1342,fflat,flat
1342,flat,flat
1342,blat,flat
1342,flt,flat
1342,flkat,flat
1342,flta,flat
1343,feavour,flavour
1343,flavosur,flavour
1343,favour,flavour
1343,mflavour,flavour
1343,flamvour,flavour
1343,flavoqur,flavour
1343,lfavoru,flavour
1343,flavoru,flavour
1344,felhs,flesh
1344,flhsh,flesh
1344,flehs,flesh
1344,fleh,flesh
1344,oflesh,flesh
1344,aflesh,flesh
1344,flesp,flesh
1344,flebh,flesh
1345,flghit,flight
1345,fqight,flight
1345,fliqght,flight
1345,fight,flight
1345,flgiht,flight
1345,flighht,flight
1345,flcght,flight
1345,flifht,flight
1346,floan,float
1346,folat,float
1346,floqt,float
1346,float,float
1346,fvoat,float
1346,flat,float
1346,loat,float
1346,flolt,float
1347,jlood,flood
1347,tlood,flood
1347,lfood,flood
1347,lood,flood
1347,flod,flood
1347,flooxd,flood
1347,flokod,flood
1347,flood,flood
1348,floodegd,flooded
1348,flodode,flooded
1348,lofdode,flooded
1348,lfodode,flooded
1348,floqoded,flooded
1348,flooed,flooded
1348,flooyed,flooded
1348,flodoed,flooded
1349,looding,flooding
1349,floozing,flooding
1349,floding,flooding
1349,folodnig,flooding
1349,folooding,flooding
1349,floomding,flooding
1349,floodnig,flooding
1349,floodqng,flooding
1350,loor,floor
1350,ftoor,floor
1350,lfoor,floor
1350,lofor,floor
1350,tfloor,floor
1350,fleoor,floor
1350,floo,floor
1350,flood,floor
1351,flrour,flour
1351,floup,flour
1351,flouor,flour
1351,flosr,flour
1351,folru,flour
1351,folur,flour
1351,lour,flour
1351,flouh,flour
1352,oflw,flow
1352,flw,flow
1352,folw,flow
1352,fjow,flow
1352,sflow,flow
1352,fwow,flow
1352,fltw,flow
1352,flocw,flow
1353,vlower,flower
1353,flower,flower
1353,flbower,flower
1353,fower,flower
1353,flowegr,flower
1353,flowre,flower
1353,flover,flower
1353,zlower,flower
1354,fu,flu
1354,zflu,flu
1354,lfu,flu
1354,flfu,flu
1354,flpu,flu
1354,flgu,flu
1354,fliu,flu
1354,fpu,flu
1355,fl,fly
1355,yfl,fly
1355,floy,fly
1355,fyl,fly
1355,flfy,fly
1355,fy,fly
1355,flly,fly
1355,ly,fly
1356,flyivg,flying
1356,flyin,flying
1356,fyilng,flying
1356,flsing,flying
1356,lying,flying
1356,llying,flying
1356,yfilng,flying
1356,fyling,flying
1357,ofcsu,focus
1357,bocus,focus
1357,fmocus,focus
1357,foxus,focus
1357,foccus,focus
1357,focs,focus
1357,ocus,focus
1357,ofcus,focus
1358,fxold,fold
1358,fbold,fold
1358,folg,fold
1358,folj,fold
1358,sfold,fold
1358,old,fold
1358,folbd,fold
1358,fol,fold
1359,gfolding,folding
1359,foldiog,folding
1359,ofldign,folding
1359,oflding,folding
1359,rfolding,folding
1359,flding,folding
1359,foluing,folding
1359,foldnng,folding
1360,follou,follow
1360,flolow,follow
1360,folow,follow
1360,follon,follow
1360,fcollow,follow
1360,pfollow,follow
1360,kollow,follow
1360,flolwo,follow
1361,ollowing,following
1361,fbllowing,following
1361,fowllowing,following
1361,followhing,following
1361,folldowing,following
1361,followign,following
1361,followig,following
1361,folloling,following
1362,followup,follow up
1362,forlow up,follow up
1362,fllow up,follow up
1362,follow tp,follow up
1362,follww up,follow up
1362,folltw up,follow up
1362,wfollow up,follow up
1362,folqow up,follow up
1363,oofd,food
1363,foo,food
1363,fod,food
1363,ood,food
1363,food,food
1363,tfood,food
1363,fodo,food
1363,ofod,food
1364,ofot,foot
1364,fool,foot
1364,foo,foot
1364,fokot,foot
1364,oot,foot
1364,ooft,foot
1364,fmoot,foot
1364,loot,foot
1365,footbll,football
1365,foeotball,football
1365,footbaol,football
1365,fotball,football
1365,foxtball,football
1365,fotoball,football
1365,footlball,football
1365,footbalxl,football
1366,fwr,for
1366,fom,for
1366,ofr,for
1366,uor,for
1366,fo,for
1366,hor,for
1366,fr,for
1366,ffor,for
1367,rfoce,force
1367,orce,force
1367,eorce,force
1367,fobce,force
1367,frce,force
1367,fore,force
1367,froce,force
1367,forfe,force
1368,forecast,forecast
1368,foredast,forecast
1368,orecast,forecast
1368,forpcast,forecast
1368,forecats,forecast
1368,foercast,forecast
1368,forscast,forecast
1368,forecat,forecast
1369,forfign,foreign
1369,eforeign,foreign
1369,fordign,foreign
1369,foregn,foreign
1369,sforeign,foreign
1369,foreig,foreign
1369,forrign,foreign
1369,ofreign,foreign
1370,ofrest,forest
1370,fores,forest
1370,forevst,forest
1370,forst,forest
1370,foreft,forest
1370,forest,forest
1370,foreswt,forest
1370,forset,forest
1371,qforever,forever
1371,foreer,forever
1371,fonever,forever
1371,forver,forever
1371,orever,forever
1371,fogever,forever
1371,ofrever,forever
1371,oferver,forever
1372,forgee,forget
1372,forlget,forget
1372,frorget,forget
1372,forgpet,forget
1372,rfogte,forget
1372,ftrget,forget
1372,rfoget,forget
1372,froget,forget
1373,fovrgei,forgive
1373,morgive,forgive
1373,forgvie,forgive
1373,fovrgie,forgive
1373,forvgie,forgive
1373,fobrgive,forgive
1373,forgve,forgive
1373,forgivke,forgive
1374,for,fork
1374,fogrk,fork
1374,frko,fork
1374,frk,fork
1374,forj,fork
1374,fok,fork
1374,ork,fork
1374,frok,fork
1375,vorm,form
1375,qform,form
1375,fmor,form
1375,rform,form
1375,florm,form
1375,faorm,form
1375,fyrm,form
1375,fomr,form
1376,fomal,formal
1376,formaq,formal
1376,formal,formal
1376,fromal,formal
1376,fqormal,formal
1376,hormal,formal
1376,ormal,formal
1376,focrmal,formal
1377,lformally,formally
1377,fornmally,formally
1377,fornally,formally
1377,formalny,formally
1377,normally,formally
1377,forlmaly,formally
1377,formlaly,formally
1377,iformally,formally
1378,former,former
1378,fbrmer,former
1378,formr,former
1378,forqmer,former
1378,frmer,former
1378,fromer,former
1378,fjrmer,former
1378,fosrmer,former
1379,ofrmerly,formerly
1379,ofrmeryl,formerly
1379,forerly,formerly
1379,formeely,formerly
1379,formerle,formerly
1379,ofmreryl,formerly
1379,formely,formerly
1379,formerby,formerly
1380,formuua,formula
1380,fhrmula,formula
1380,ormula,formula
1380,formwula,formula
1380,fovmula,formula
1380,formlua,formula
1380,formua,formula
1380,frmula,formula
1381,fortiet,fortieth
1381,fortvieth,fortieth
1381,fortiteh,fortieth
1381,fortiweth,fortieth
1381,fgrtieth,fortieth
1381,foatieth,fortieth
1381,fortieh,fortieth
1381,forthieth,fortieth
1382,fbortune,fortune
1382,fortunb,fortune
1382,frotune,fortune
1382,fxortune,fortune
1382,fortuce,fortune
1382,fortunqe,fortune
1382,tfortune,fortune
1382,foortune,fortune
1383,flrty,forty
1383,fortyy,forty
1383,fortj,forty
1383,foerty,forty
1383,ofrty,forty
1383,fory,forty
1383,horty,forty
1383,forte,forty
1384,forwar,forward
1384,forwarr,forward
1384,forward,forward
1384,cforward,forward
1384,forwvrd,forward
1384,froward,forward
1384,forard,forward
1384,orward,forward
1385,vfound,found
1385,fyound,found
1385,foud,found
1385,foudn,found
1385,feound,found
1385,ftound,found
1385,fosnd,found
1385,pound,found
1386,foudation,foundation
1386,foundtion,foundation
1386,oundation,foundation
1386,foundaton,foundation
1386,fondation,foundation
1386,founation,foundation
1386,foundawtion,foundation
1386,foundtaion,foundation
1387,foaur,four
1387,foir,four
1387,fur,four
1387,fuor,four
1387,fonur,four
1387,fkur,four
1387,fogr,four
1387,fou,four
1388,foumteen,fourteen
1388,forteen,fourteen
1388,fourteqen,fourteen
1388,fourtuen,fourteen
1388,foutreen,fourteen
1388,ourteen,fourteen
1388,fouteen,fourteen
1388,fourtesen,fourteen
1389,furteenth,fourteenth
1389,fourzteenth,fourteenth
1389,ofruteenth,fourteenth
1389,fourteejnth,fourteenth
1389,fnourteenth,fourteenth
1389,foruteenth,fourteenth
1389,fourteemnth,fourteenth
1389,fourteenh,fourteenth
1390,fuurth,fourth
1390,foruth,fourth
1390,fodrth,fourth
1390,frouth,fourth
1390,frotuh,fourth
1390,bfourth,fourth
1390,flourth,fourth
1390,forth,fourth
1391,rame,frame
1391,framre,frame
1391,frmae,frame
1391,framie,frame
1391,rfmae,frame
1391,fqrame,frame
1391,frme,frame
1391,fame,frame
1392,frqee,free
1392,fre,free
1392,gree,free
1392,cfree,free
1392,fere,free
1392,frse,free
1392,frree,free
1392,rree,free
1393,freedod,freedom
1393,xfreedom,freedom
1393,ereedom,freedom
1393,fredeom,freedom
1393,fredom,freedom
1393,freezom,freedom
1393,freedlom,freedom
1393,fbeedom,freedom
1394,freey,freely
1394,freevy,freely
1394,freely,freely
1394,frenly,freely
1394,lreely,freely
1394,fkreely,freely
1394,frezly,freely
1394,frely,freely
1395,frezee,freeze
1395,pfreeze,freeze
1395,frzeee,freeze
1395,yreeze,freeze
1395,freee,freeze
1395,freeqze,freeze
1395,freze,freeze
1395,fzreee,freeze
1396,arequent,frequent
1396,freqsent,frequent
1396,fxrequent,frequent
1396,fqequent,frequent
1396,frquent,frequent
1396,sfrequent,frequent
1396,ferquent,frequent
1396,frequenj,frequent
1397,xfrequently,frequently
1397,freqently,frequently
1397,frequentgy,frequently
1397,frequentoly,frequently
1397,freuently,frequently
1397,frrequently,frequently
1397,frequenwly,frequently
1397,frequeuntly,frequently
1398,fhesh,fresh
1398,freesh,fresh
1398,rfehs,fresh
1398,ferhs,fresh
1398,fruesh,fresh
1398,freksh,fresh
1398,frehs,fresh
1398,fersh,fresh
1399,fresly,freshly
1399,fleshly,freshly
1399,lfreshly,freshly
1399,hfreshly,freshly
1399,fresxhly,freshly
1399,freshiy,freshly
1399,frehshly,freshly
1399,fresnhly,freshly
1400,Friqay,Friday
1400,cFriday,Friday
1400,criday,Friday
1400,Fridsy,Friday
1400,Fridsay,Friday
1400,Frday,Friday
1400,riday,Friday
1400,Fridiy,Friday
1401,frdge,fridge
1401,rfideg,fridge
1401,fridie,fridge
1401,rfidge,fridge
1401,sfridge,fridge
1401,frifdge,fridge
1401,fidge,fridge
1401,fridcge,fridge
1402,rfiend,friend
1402,frind,friend
1402,frienc,friend
1402,feiend,friend
1402,rfined,friend
1402,fhriend,friend
1402,frien,friend
1402,riend,friend
1403,frinedly,friendly
1403,fiendly,friendly
1403,frienwly,friendly
1403,frendly,friendly
1403,frieudly,friendly
1403,friendly,friendly
1403,freindly,friendly
1403,friendxly,friendly
1404,friendsip,friendship
1404,riendship,friendship
1404,frjendship,friendship
1404,friendshi,friendship
1404,frhiendship,friendship
1404,friyndship,friendship
1404,friendsphip,friendship
1404,freindship,friendship
1405,frigxten,frighten
1405,frigyten,frighten
1405,frcighten,frighten
1405,frighteon,frighten
1405,fighten,frighten
1405,furighten,frighten
1405,frighen,frighten
1405,righten,frighten
1406,frgihtne away/off,frighten away/off
1406,frihten away/off,frighten away/off
1406,friyghten away/off,frighten away/off
1406,frgihten away/off,frighten away/off
1406,cfrighten away/off,frighten away/off
